时间(s),X坐标(m),Y坐标(m)
434.75,4.014397569,1.132940912
435,4.019403917,1.146151912
435.25,4.024344757,1.159389552
435.5,4.029219946,1.172653507
435.75,4.034029347,1.185943451
436,4.03877282,1.199259059
436.25,4.043450229,1.212600002
436.5,4.048061439,1.225965954
436.75,4.052606318,1.239356586
437,4.057084733,1.252771568
437.25,4.061496555,1.266210571
437.5,4.065841656,1.279673263
437.75,4.070119908,1.293159315
438,4.074331188,1.306668393
438.25,4.078475371,1.320200166
438.5,4.082552336,1.333754299
438.75,4.086561963,1.34733046
439,4.090504133,1.360928312
439.25,4.094378731,1.374547522
439.5,4.09818564,1.388187754
439.75,4.101924747,1.40184867
440,4.105595942,1.415529934
440.25,4.109199113,1.429231208
440.5,4.112734153,1.442952155
440.75,4.116200954,1.456692434
441,4.119599413,1.470451707
441.25,4.122929425,1.484229634
441.5,4.126190889,1.498025874
441.75,4.129383704,1.511840087
442,4.132507774,1.52567193
442.25,4.135563002,1.539521061
442.5,4.138549291,1.553387138
442.75,4.141466551,1.567269817
443,4.144314688,1.581168756
443.25,4.147093614,1.595083609
443.5,4.149803241,1.609014032
443.75,4.152443482,1.62295968
444,4.155014252,1.636920207
444.25,4.15751547,1.650895266
444.5,4.159947053,1.664884513
444.75,4.162308923,1.678887599
445,4.164601002,1.692904177
445.25,4.166823215,1.706933899
445.5,4.168975486,1.720976417
445.75,4.171057743,1.735031382
446,4.173069917,1.749098445
446.25,4.175011937,1.763177257
446.5,4.176883737,1.777267467
446.75,4.178685252,1.791368726
447,4.180416417,1.805480682
447.25,4.182077171,1.819602985
447.5,4.183667453,1.833735283
447.75,4.185187205,1.847877225
448,4.186636371,1.862028458
448.25,4.188014895,1.876188631
448.5,4.189322724,1.89035739
448.75,4.190559808,1.904534383
449,4.191726095,1.918719256
449.25,4.192821539,1.932911656
449.5,4.193846093,1.947111229
449.75,4.194799713,1.96131762
450,4.195682356,1.975530476
450.25,4.196493982,1.989749441
450.5,4.197234551,2.003974161
450.75,4.197904026,2.018204281
451,4.198502373,2.032439445
451.25,4.199029556,2.046679297
451.5,4.199485544,2.060923483
451.75,4.199870308,2.075171645
452,4.200183817,2.089423428
452.25,4.200426047,2.103678475
452.5,4.200596972,2.11793643
452.75,4.20069657,2.132196936
453,4.200724818,2.146459637
453.25,4.200681697,2.160724174
453.5,4.200567191,2.174990192
453.75,4.200381282,2.189257332
454,4.200123958,2.203525237
454.25,4.199795204,2.21779355
454.5,4.199395012,2.232061914
454.75,4.198923373,2.246329969
455,4.198380278,2.26059736
455.25,4.197765724,2.274863727
455.5,4.197079707,2.289128712
455.75,4.196322225,2.303391959
456,4.195493279,2.317653108
456.25,4.194592871,2.331911801
456.5,4.193621004,2.346167681
456.75,4.192577684,2.36042039
457,4.191462918,2.374669568
457.25,4.190276717,2.388914858
457.5,4.18901909,2.403155902
457.75,4.187690051,2.417392342
458,4.186289614,2.431623818
458.25,4.184817796,2.445849975
458.5,4.183274615,2.460070452
458.75,4.18166009,2.474284893
459,4.179974244,2.488492938
459.25,4.1782171,2.502694232
459.5,4.176388684,2.516888414
459.75,4.174489023,2.531075129
460,4.172518145,2.545254018
460.25,4.170476082,2.559424723
460.5,4.168362866,2.573586887
460.75,4.166178532,2.587740153
461,4.163923115,2.601884164
461.25,4.161596654,2.616018563
461.5,4.159199188,2.630142993
461.75,4.156730759,2.644257096
462,4.15419141,2.658360517
462.25,4.151581187,2.672452899
462.5,4.148900135,2.686533886
462.75,4.146148305,2.700603122
463,4.143325746,2.714660251
463.25,4.140432511,2.728704917
463.5,4.137468654,2.742736765
463.75,4.13443423,2.756755441
464,4.131329297,2.770760588
464.25,4.128153916,2.784751853
464.5,4.124908146,2.79872888
464.75,4.121592051,2.812691317
465,4.118205696,2.826638808
465.25,4.114749147,2.840571001
465.5,4.111222473,2.854487542
465.75,4.107625744,2.868388078
466,4.103959031,2.882272256
466.25,4.100222408,2.896139725
466.5,4.096415952,2.909990131
466.75,4.092539738,2.923823124
467,4.088593846,2.937638352
467.25,4.084578357,2.951435463
467.5,4.080493353,2.965214108
467.75,4.076338919,2.978973936
468,4.07211514,2.992714597
468.25,4.067822105,3.006435742
468.5,4.063459902,3.020137021
468.75,4.059028624,3.033818087
469,4.054528364,3.04747859
469.25,4.049959215,3.061118182
469.5,4.045321276,3.074736517
469.75,4.040614644,3.088333248
470,4.035839419,3.101908027
470.25,4.030995704,3.11546051
470.5,4.026083601,3.128990349
470.75,4.021103217,3.142497201
471,4.016054658,3.155980721
471.25,4.010938033,3.169440563
471.5,4.005753452,3.182876386
471.75,4.000501029,3.196287846
472,3.995180877,3.209674599
472.25,3.989793111,3.223036305
472.5,3.98433785,3.236372621
472.75,3.978815212,3.249683207
473,3.973225319,3.262967723
473.25,3.967568293,3.276225827
473.5,3.961844258,3.289457182
473.75,3.956053341,3.302661449
474,3.95019567,3.315838289
474.25,3.944271373,3.328987364
474.5,3.938280582,3.342108339
474.75,3.932223431,3.355200877
475,3.926100053,3.368264642
475.25,3.919910585,3.381299299
475.5,3.913655165,3.394304514
475.75,3.907333933,3.407279953
476,3.900947029,3.420225283
476.25,3.894494598,3.433140172
476.5,3.887976784,3.446024289
476.75,3.881393733,3.458877301
477,3.874745594,3.471698879
477.25,3.868032516,3.484488693
477.5,3.861254651,3.497246415
477.75,3.854412151,3.509971715
478,3.847505173,3.522664268
478.25,3.840533871,3.535323745
478.5,3.833498404,3.547949822
478.75,3.826398933,3.560542172
479,3.819235617,3.573100472
479.25,3.812008621,3.585624397
479.5,3.80471811,3.598113626
479.75,3.797364248,3.610567835
480,3.789947205,3.622986703
480.25,3.782467149,3.635369911
480.5,3.774924253,3.647717137
480.75,3.767318689,3.660028065
481,3.759650631,3.672302374
481.25,3.751920256,3.684539749
481.5,3.74412774,3.696739872
481.75,3.736273265,3.708902429
482,3.728357009,3.721027105
482.25,3.720379156,3.733113585
482.5,3.71233989,3.745161558
482.75,3.704239396,3.75717071
483,3.696077863,3.769140731
483.25,3.687855477,3.781071311
483.5,3.679572431,3.792962141
483.75,3.671228916,3.804812911
484,3.662825125,3.816623315
484.25,3.654361253,3.828393046
484.5,3.645837498,3.840121799
484.75,3.637254058,3.851809268
485,3.628611131,3.86345515
485.25,3.61990892,3.875059143
485.5,3.611147628,3.886620944
485.75,3.602327458,3.898140254
486,3.593448617,3.909616772
486.25,3.584511312,3.921050199
486.5,3.575515752,3.932440237
486.75,3.566462148,3.943786591
487,3.557350711,3.955088964
487.25,3.548181655,3.966347061
487.5,3.538955195,3.977560589
487.75,3.529671548,3.988729256
488,3.520330932,3.999852769
488.25,3.510933565,4.010930838
488.5,3.50147967,4.021963174
488.75,3.491969467,4.032949488
489,3.482403182,4.043889493
489.25,3.47278104,4.054782903
489.5,3.463103267,4.065629433
489.75,3.453370092,4.076428798
490,3.443581745,4.087180716
490.25,3.433738456,4.097884905
490.5,3.423840458,4.108541085
490.75,3.413887986,4.119148976
491,3.403881274,4.129708299
491.25,3.39382056,4.140218777
491.5,3.383706082,4.150680134
491.75,3.37353808,4.161092096
492,3.363316795,4.171454388
492.25,3.353042469,4.181766739
492.5,3.342715346,4.192028876
492.75,3.332335672,4.202240529
493,3.321903693,4.21240143
493.25,3.311419658,4.222511311
493.5,3.300883815,4.232569904
493.75,3.290296416,4.242576945
494,3.279657713,4.25253217
494.25,3.268967959,4.262435316
494.5,3.258227409,4.27228612
494.75,3.247436319,4.282084324
495,3.236594947,4.291829666
495.25,3.225703552,4.301521891
495.5,3.214762394,4.31116074
495.75,3.203771735,4.320745959
496,3.192731836,4.330277293
496.25,3.181642963,4.33975449
496.5,3.170505381,4.349177299
496.75,3.159319356,4.358545468
497,3.148085156,4.36785875
497.25,3.136803051,4.377116896
497.5,3.125473311,4.386319661
497.75,3.114096209,4.395466799
498,3.102672016,4.404558067
498.25,3.091201008,4.413593222
498.5,3.07968346,4.422572024
498.75,3.068119648,4.431494233
499,3.056509852,4.440359612
499.25,3.044854349,4.449167922
499.5,3.033153421,4.457918929
499.75,3.021407348,4.466612399
500,3.009616415,4.475248099
500.25,2.997780905,4.483825797
500.5,2.985901104,4.492345264
500.75,2.973977297,4.500806271
501,2.962009773,4.509208592
501.25,2.94999882,4.517551999
501.5,2.937944729,4.525836271
501.75,2.92584779,4.534061182
502,2.913708296,4.542226512
502.25,2.901526539,4.550332042
502.5,2.889302816,4.558377552
502.75,2.877037421,4.566362825
503,2.864730651,4.574287647
503.25,2.852382804,4.582151802
503.5,2.839994179,4.589955078
503.75,2.827565077,4.597697264
504,2.815095798,4.60537815
504.25,2.802586645,4.612997528
504.5,2.790037921,4.620555192
504.75,2.777449931,4.628050935
505,2.76482298,4.635484554
505.25,2.752157375,4.642855847
505.5,2.739453423,4.650164614
505.75,2.726711433,4.657410655
506,2.713931715,4.664593771
506.25,2.70111458,4.671713769
506.5,2.688260338,4.678770451
506.75,2.675369304,4.685763626
507,2.66244179,4.692693102
507.25,2.649478112,4.699558689
507.5,2.636478585,4.706360199
507.75,2.623443527,4.713097444
508,2.610373253,4.71977024
508.25,2.597268084,4.726378402
508.5,2.584128339,4.732921749
508.75,2.570954339,4.7394001
509,2.557746404,4.745813275
509.25,2.544504858,4.752161099
509.5,2.531230024,4.758443394
509.75,2.517922226,4.764659986
510,2.504581789,4.770810703
510.25,2.49120904,4.776895374
510.5,2.477804305,4.78291383
510.75,2.464367912,4.788865903
511,2.45090019,4.794751426
511.25,2.437401469,4.800570235
511.5,2.423872079,4.806322168
511.75,2.410312352,4.812007063
512,2.396722619,4.81762476
512.25,2.383103213,4.823175102
512.5,2.36945447,4.828657932
512.75,2.355776722,4.834073095
513,2.342070307,4.839420439
513.25,2.328335559,4.844699813
513.5,2.314572816,4.849911066
513.75,2.300782416,4.85505405
514,2.286964698,4.86012862
514.25,2.273120001,4.865134631
514.5,2.259248665,4.870071939
514.75,2.245351031,4.874940404
515,2.231427442,4.879739886
515.25,2.217478238,4.884470247
515.5,2.203503764,4.889131351
515.75,2.189504363,4.893723064
516,2.175480381,4.898245252
516.25,2.161432161,4.902697785
516.5,2.147360051,4.907080533
516.75,2.133264396,4.911393369
517,2.119145545,4.915636167
517.25,2.105003846,4.919808802
517.5,2.090839646,4.923911153
517.75,2.076653295,4.927943098
518,2.062445144,4.931904519
518.25,2.048215543,4.935795299
518.5,2.033964844,4.939615321
518.75,2.019693397,4.943364473
519,2.005401556,4.947042642
519.25,1.991089674,4.950649718
519.5,1.976758104,4.954185592
519.75,1.9624072,4.957650158
520,1.948037318,4.961043311
520.25,1.933648813,4.964364948
520.5,1.919242041,4.967614967
520.75,1.904817358,4.970793269
521,1.890375121,4.973899756
521.25,1.875915689,4.976934331
521.5,1.861439418,4.979896901
521.75,1.846946668,4.982787372
522,1.832437798,4.985605655
522.25,1.817913167,4.988351659
522.5,1.803373136,4.991025299
522.75,1.788818065,4.993626489
523,1.774248315,4.996155144
523.25,1.759664248,4.998611184
523.5,1.745066225,5.000994529
523.75,1.730454609,5.003305099
524,1.715829763,5.00554282
524.25,1.70119205,5.007707616
524.5,1.686541834,5.009799414
524.75,1.671879479,5.011818144
525,1.657205349,5.013763736
525.25,1.642519809,5.015636124
525.5,1.627823224,5.017435242
525.75,1.613115961,5.019161026
526,1.598398384,5.020813414
526.25,1.583670861,5.022392347
526.5,1.568933758,5.023897766
526.75,1.554187442,5.025329614
527,1.539432279,5.026687838
527.25,1.524668639,5.027972385
527.5,1.509896889,5.029183204
527.75,1.495117397,5.030320246
528,1.480330531,5.031383463
528.25,1.46553666,5.032372811
528.5,1.450736155,5.033288246
528.75,1.435929382,5.034129726
529,1.421116714,5.034897212
529.25,1.406298518,5.035590665
529.5,1.391475166,5.03621005
529.75,1.376647027,5.036755332
530,1.361814472,5.03722648
530.25,1.346977872,5.037623461
530.5,1.332137597,5.037946249
530.75,1.31729402,5.038194815
531,1.302447509,5.038369135
531.25,1.287598439,5.038469186
531.5,1.272747179,5.038494947
531.75,1.257894102,5.038446398
532,1.243039579,5.038323522
532.25,1.228183983,5.038126303
532.5,1.213327685,5.037854727
532.75,1.198471058,5.037508782
533,1.183614474,5.037088458
533.25,1.168758306,5.036593748
533.5,1.153902925,5.036024644
533.75,1.139048705,5.035381142
534,1.124196019,5.03466324
534.25,1.109345238,5.033870936
534.5,1.094496737,5.033004233
534.75,1.079650886,5.032063132
535,1.06480806,5.031047639
535.25,1.049968631,5.02995776
535.5,1.035132972,5.028793505
535.75,1.020301455,5.027554883
536,1.005474454,5.026241907
536.25,0.990652342,5.024854591
536.5,0.97583549,5.02339295
536.75,0.961024273,5.021857004
537,0.946219061,5.020246772
537.25,0.93142023,5.018562275
537.5,0.916628149,5.016803538
537.75,0.901843193,5.014970584
538,0.887065734,5.013063443
538.25,0.872296143,5.011082142
538.5,0.857534794,5.009026713
538.75,0.842782058,5.006897189
539,0.828038306,5.004693605
539.25,0.813303912,5.002415996
539.5,0.798579247,5.000064403
539.75,0.783864682,4.997638864
540,0.769160588,4.995139422
540.25,0.754467337,4.992566122
540.5,0.7397853,4.989919009
540.75,0.725114847,4.987198131
541,0.71045635,4.984403538
541.25,0.695810179,4.981535281
541.5,0.681176703,4.978593414
541.75,0.666556294,4.975577992
542,0.65194932,4.972489072
542.25,0.637356151,4.969326712
542.5,0.622777157,4.966090975
542.75,0.608212706,4.962781923
543,0.593663168,4.959399619
543.25,0.57912891,4.955944131
543.5,0.564610301,4.952415527
543.75,0.550107708,4.948813877
544,0.5356215,4.945139252
544.25,0.521152043,4.941391728
544.5,0.506699704,4.937571379
544.75,0.49226485,4.933678282
545,0.477847847,4.929712518
545.25,0.463449061,4.925674167
545.5,0.449068858,4.921563313
545.75,0.434707602,4.91738004
546,0.420365658,4.913124435
546.25,0.40604339,4.908796586
546.5,0.391741163,4.904396585
546.75,0.37745934,4.899924523
547,0.363198284,4.895380494
547.25,0.348958358,4.890764594
547.5,0.334739924,4.886076921
547.75,0.320543343,4.881317575
548,0.306368978,4.876486656
548.25,0.292217188,4.871584268
548.5,0.278088335,4.866610517
548.75,0.263982777,4.861565508
549,0.249900876,4.85644935
549.25,0.235842988,4.851262154
549.5,0.221809474,4.846004032
549.75,0.20780069,4.840675099
550,0.193816994,4.835275469
550.25,0.179858743,4.829805261
550.5,0.165926293,4.824264595
550.75,0.15202,4.81865359
551,0.138140218,4.812972372
551.25,0.124287303,4.807221064
551.5,0.110461608,4.801399792
551.75,0.096663487,4.795508686
552,0.082893292,4.789547876
552.25,0.069151375,4.783517494
552.5,0.055438088,4.777417673
552.75,0.041753782,4.771248549
553,0.028098808,4.76501026
553.25,0.014473514,4.758702944
553.5,0.000878249,4.752326742
553.75,-0.012686637,4.745881797
554,-0.026220799,4.739368254
554.25,-0.039723887,4.732786258
554.5,-0.053195558,4.726135958
554.75,-0.066635464,4.719417503
555,-0.080043261,4.712631044
555.25,-0.093418605,4.705776735
555.5,-0.106761153,4.69885473
555.75,-0.120070562,4.691865187
556,-0.133346491,4.684808263
556.25,-0.146588597,4.677684119
556.5,-0.159796541,4.670492916
556.75,-0.172969983,4.663234818
557,-0.186108585,4.65590999
557.25,-0.199212008,4.6485186
557.5,-0.212279916,4.641060815
557.75,-0.225311971,4.633536807
558,-0.238307839,4.625946747
558.25,-0.251267184,4.618290809
558.5,-0.264189672,4.610569169
558.75,-0.277074971,4.602782004
559,-0.289922748,4.594929492
559.25,-0.302732673,4.587011815
559.5,-0.315504413,4.579029155
559.75,-0.32823764,4.570981695
560,-0.340932026,4.562869621
560.25,-0.353587241,4.55469312
560.5,-0.36620296,4.546452382
560.75,-0.378778856,4.538147596
561,-0.391314604,4.529778956
561.25,-0.40380988,4.521346654
561.5,-0.416264361,4.512850887
561.75,-0.428677724,4.504291852
562,-0.441049648,4.495669747
562.25,-0.453379813,4.486984773
562.5,-0.465667898,4.478237132
562.75,-0.477913587,4.469427027
563,-0.490116561,4.460554665
563.25,-0.502276503,4.451620251
563.5,-0.514393099,4.442623995
563.75,-0.526466034,4.433566107
564,-0.538494994,4.424446797
564.25,-0.550479667,4.415266281
564.5,-0.562419741,4.406024772
564.75,-0.574314907,4.396722486
565,-0.586164855,4.387359643
565.25,-0.597969276,4.377936462
565.5,-0.609727865,4.368453164
565.75,-0.621440313,4.358909972
566,-0.633106317,4.349307109
566.25,-0.644725573,4.339644803
566.5,-0.656297777,4.32992328
566.75,-0.667822628,4.320142769
567,-0.679299826,4.310303502
567.25,-0.69072907,4.300405709
567.5,-0.702110063,4.290449625
567.75,-0.713442507,4.280435485
568,-0.724726107,4.270363525
568.25,-0.735960567,4.260233984
568.5,-0.747145594,4.2500471
568.75,-0.758280894,4.239803116
569,-0.769366177,4.229502273
569.25,-0.780401153,4.219144817
569.5,-0.791385532,4.208730992
569.75,-0.802319026,4.198261045
570,-0.813201349,4.187735226
570.25,-0.824032215,4.177153783
570.5,-0.834811341,4.16651697
570.75,-0.845538443,4.155825037
571,-0.85621324,4.14507824
571.25,-0.86683545,4.134276835
571.5,-0.877404795,4.123421079
571.75,-0.887920997,4.11251123
572,-0.898383779,4.101547549
572.25,-0.908792866,4.090530297
572.5,-0.919147983,4.079459736
572.75,-0.929448857,4.068336132
573,-0.939695218,4.05715975
573.25,-0.949886794,4.045930857
573.5,-0.960023317,4.034649721
573.75,-0.970104519,4.023316612
574,-0.980130133,4.011931802
574.25,-0.990099896,4.000495563
574.5,-1.000013542,3.989008169
574.75,-1.00987081,3.977469895
575,-1.019671438,3.965881019
575.25,-1.029415168,3.954241817
575.5,-1.03910174,3.942552569
575.75,-1.048730899,3.930813556
576,-1.058302387,3.919025061
576.25,-1.067815952,3.907187365
576.5,-1.07727134,3.895300753
576.75,-1.086668301,3.883365512
577,-1.096006584,3.871381929
577.25,-1.10528594,3.859350292
577.5,-1.114506123,3.847270891
577.75,-1.123666887,3.835144016
578,-1.132767988,3.82296996
578.25,-1.141809182,3.810749017
578.5,-1.150790229,3.798481481
578.75,-1.159710889,3.786167648
579,-1.168570922,3.773807816
579.25,-1.177370093,3.761402282
579.5,-1.186108165,3.748951347
579.75,-1.194784904,3.736455312
580,-1.203400079,3.723914478
580.25,-1.211953457,3.711329149
580.5,-1.22044481,3.698699629
580.75,-1.228873908,3.686026224
581,-1.237240526,3.673309241
581.25,-1.245544439,3.660548987
581.5,-1.253785422,3.647745773
581.75,-1.261963255,3.634899908
582,-1.270077715,3.622011704
582.25,-1.278128585,3.609081473
582.5,-1.286115647,3.596109529
582.75,-1.294038685,3.583096187
583,-1.301897485,3.570041763
583.25,-1.309691834,3.556946574
583.5,-1.31742152,3.543810939
583.75,-1.325086335,3.530635175
584,-1.33268607,3.517419605
584.25,-1.340220518,3.504164549
584.5,-1.347689475,3.49087033
584.75,-1.355092738,3.477537271
585,-1.362430104,3.464165698
585.25,-1.369701374,3.450755935
585.5,-1.376906349,3.437308309
585.75,-1.384044833,3.423823149
586,-1.391116629,3.410300783
586.25,-1.398121545,3.39674154
586.5,-1.405059389,3.383145752
586.75,-1.411929969,3.36951375
587,-1.418733098,3.355845867
587.25,-1.425468588,3.342142437
587.5,-1.432136255,3.328403795
587.75,-1.438735913,3.314630275
588,-1.445267382,3.300822216
588.25,-1.45173048,3.286979954
588.5,-1.458125029,3.273103829
588.75,-1.464450852,3.259194178
589,-1.470707773,3.245251344
589.25,-1.476895619,3.231275667
589.5,-1.483014218,3.217267489
589.75,-1.489063399,3.203227154
590,-1.495042994,3.189155006
590.25,-1.500952835,3.175051389
590.5,-1.506792758,3.160916649
590.75,-1.5125626,3.146751134
591,-1.518262197,3.132555189
591.25,-1.523891391,3.118329164
591.5,-1.529450023,3.104073409
591.75,-1.534937936,3.089788272
592,-1.540354976,3.075474105
592.25,-1.545700989,3.061131259
592.5,-1.550975824,3.046760087
592.75,-1.556179332,3.032360942
593,-1.561311363,3.017934179
593.25,-1.566371774,3.003480151
593.5,-1.571360418,2.988999215
593.75,-1.576277154,2.974491727
594,-1.58112184,2.959958044
594.25,-1.585894338,2.945398524
594.5,-1.590594511,2.930813525
594.75,-1.595222222,2.916203407
595,-1.599777338,2.901568529
595.25,-1.604259727,2.886909253
595.5,-1.60866926,2.872225941
595.75,-1.613005807,2.857518953
596,-1.617269243,2.842788653
596.25,-1.621459442,2.828035405
596.5,-1.625576282,2.813259572
596.75,-1.629619641,2.798461519
597,-1.633589401,2.783641613
597.25,-1.637485443,2.768800218
597.5,-1.641307652,2.753937701
597.75,-1.645055915,2.739054431
598,-1.648730119,2.724150775
598.25,-1.652330154,2.709227101
598.5,-1.655855912,2.694283778
598.75,-1.659307286,2.679321177
599,-1.662684172,2.664339668
599.25,-1.665986467,2.649339621
599.5,-1.66921407,2.634321408
599.75,-1.672366881,2.6192854
600,-1.675444804,2.604231971
600.25,-1.678447743,2.589161494
600.5,-1.681375605,2.574074341
600.75,-1.684228298,2.558970888
601,-1.687005731,2.543851507
601.25,-1.689707818,2.528716576
601.5,-1.692334472,2.513566468
601.75,-1.694885608,2.498401561
602,-1.697361145,2.48322223
602.25,-1.699761003,2.468028853
602.5,-1.702085101,2.452821807
602.75,-1.704333364,2.437601469
603,-1.706505718,2.422368218
603.25,-1.708602088,2.407122433
603.5,-1.710622404,2.391864492
603.75,-1.712566597,2.376594775
604,-1.714434599,2.361313662
604.25,-1.716226346,2.346021533
604.5,-1.717941773,2.330718768
604.75,-1.71958082,2.315405749
605,-1.721143426,2.300082857
605.25,-1.722629533,2.284750474
605.5,-1.724039087,2.26940898
605.75,-1.725372033,2.25405876
606,-1.726628318,2.238700194
606.25,-1.727807893,2.223333667
606.5,-1.72891071,2.207959561
606.75,-1.729936722,2.19257826
607,-1.730885885,2.177190148
607.25,-1.731758156,2.161795608
607.5,-1.732553495,2.146395024
607.75,-1.733271863,2.130988782
608,-1.733913224,2.115577267
608.25,-1.734477543,2.100160862
608.5,-1.734964786,2.084739953
608.75,-1.735374924,2.069314926
609,-1.735707926,2.053886166
609.25,-1.735963767,2.038454059
609.5,-1.73614242,2.02301899
609.75,-1.736243862,2.007581347
610,-1.736268073,1.992141515
610.25,-1.736215033,1.976699881
610.5,-1.736084724,1.96125683
610.75,-1.735877131,1.945812751
611,-1.735592241,1.93036803
611.25,-1.735230041,1.914923053
611.5,-1.734790523,1.899478208
611.75,-1.734273678,1.884033881
612,-1.7336795,1.868590461
612.25,-1.733007987,1.853148333
612.5,-1.732259135,1.837707887
612.75,-1.731432945,1.822269508
613,-1.730529419,1.806833584
613.25,-1.72954856,1.791400504
613.5,-1.728490376,1.775970653
613.75,-1.727354872,1.76054442
614,-1.72614206,1.745122193
614.25,-1.72485195,1.729704358
614.5,-1.723484557,1.714291303
614.75,-1.722039896,1.698883416
615,-1.720517984,1.683481084
615.25,-1.718918841,1.668084694
615.5,-1.717242488,1.652694634
615.75,-1.715488949,1.63731129
616,-1.713658249,1.621935051
616.25,-1.711750414,1.606566303
616.5,-1.709765475,1.591205433
616.75,-1.707703462,1.575852827
617,-1.705564409,1.560508874
617.25,-1.703348349,1.545173959
617.5,-1.701055321,1.529848468
617.75,-1.698685363,1.514532789
618,-1.696238516,1.499227307
618.25,-1.693714822,1.483932409
618.5,-1.691114327,1.46864848
618.75,-1.688437076,1.453375906
619,-1.685683119,1.438115073
619.25,-1.682852506,1.422866365
619.5,-1.679945289,1.407630168
619.75,-1.676961523,1.392406867
620,-1.673901264,1.377196846
620.25,-1.67076457,1.36200049
620.5,-1.667551501,1.346818183
620.75,-1.664262119,1.331650309
621,-1.660896489,1.316497251
621.25,-1.657454677,1.301359393
621.5,-1.653936749,1.286237118
621.75,-1.650342777,1.271130808
622,-1.646672831,1.256040846
622.25,-1.642926986,1.240967614
622.5,-1.639105317,1.225911494
622.75,-1.635207901,1.210872868
623,-1.631234818,1.195852116
623.25,-1.627186149,1.180849619
623.5,-1.623061977,1.165865757
623.75,-1.618862388,1.150900911
624,-1.614587469,1.13595546
624.25,-1.610237308,1.121029784
624.5,-1.605811997,1.106124261
624.75,-1.601311628,1.091239269
625,-1.596736295,1.076375188
625.25,-1.592086097,1.061532393
625.5,-1.58736113,1.046711262
625.75,-1.582561496,1.031912173
626,-1.577687297,1.017135501
626.25,-1.572738636,1.002381621
626.5,-1.567715621,0.987650909
626.75,-1.562618359,0.972943741
627,-1.557446959,0.958260489
627.25,-1.552201535,0.943601528
627.5,-1.546882198,0.928967231
627.75,-1.541489066,0.914357971
628,-1.536022254,0.899774119
628.25,-1.530481883,0.885216048
628.5,-1.524868074,0.870684129
628.75,-1.519180949,0.856178731
629,-1.513420634,0.841700225
629.25,-1.507587255,0.827248981
629.5,-1.501680941,0.812825366
629.75,-1.495701823,0.798429749
630,-1.489650032,0.784062498
630.25,-1.483525703,0.769723979
630.5,-1.477328972,0.755414558
630.75,-1.471059977,0.741134602
631,-1.464718858,0.726884475
631.25,-1.458305756,0.712664541
631.5,-1.451820814,0.698475164
631.75,-1.445264179,0.684316707
632,-1.438635996,0.670189533
632.25,-1.431936415,0.656094002
632.5,-1.425165587,0.642030476
632.75,-1.418323665,0.627999314
633,-1.411410802,0.614000876
633.25,-1.404427154,0.600035522
633.5,-1.397372881,0.586103608
633.75,-1.390248141,0.572205492
634,-1.383053097,0.55834153
634.25,-1.375787912,0.544512078
634.5,-1.36845275,0.530717491
634.75,-1.36104778,0.516958122
635,-1.35357317,0.503234326
635.25,-1.34602909,0.489546454
635.5,-1.338415713,0.475894858
635.75,-1.330733214,0.46227989
636,-1.322981767,0.448701898
636.25,-1.315161551,0.435161232
636.5,-1.307272746,0.421658241
636.75,-1.299315532,0.408193271
637,-1.291290093,0.39476667
637.25,-1.283196613,0.381378783
637.5,-1.275035279,0.368029955
637.75,-1.266806279,0.354720529
638,-1.258509803,0.341450849
638.25,-1.250146044,0.328221256
638.5,-1.241715194,0.315032093
638.75,-1.233217448,0.301883698
639,-1.224653004,0.288776412
639.25,-1.21602206,0.275710572
639.5,-1.207324818,0.262686516
639.75,-1.198561477,0.249704581
640,-1.189732244,0.236765101
640.25,-1.180837322,0.223868412
640.5,-1.17187692,0.211014846
640.75,-1.162851245,0.198204736
641,-1.15376051,0.185438414
641.25,-1.144604925,0.172716209
641.5,-1.135384706,0.160038452
641.75,-1.126100066,0.14740547
642,-1.116751225,0.134817591
642.25,-1.1073384,0.122275141
642.5,-1.097861813,0.109778445
642.75,-1.088321685,0.097327828
643,-1.078718241,0.084923611
643.25,-1.069051706,0.072566119
643.5,-1.059322307,0.06025567
643.75,-1.049530273,0.047992585
644,-1.039675834,0.035777183
644.25,-1.029759223,0.02360978
644.5,-1.019780673,0.011490694
644.75,-1.009740419,-0.000579761
645,-0.999638699,-0.012601269
645.25,-0.98947575,-0.02457352
645.5,-0.979251814,-0.036496199
645.75,-0.968967131,-0.048368998
646,-0.958621944,-0.060191607
646.25,-0.948216499,-0.071963716
646.5,-0.937751043,-0.08368502
646.75,-0.927225822,-0.095355213
647,-0.916641086,-0.106973989
647.25,-0.905997087,-0.118541046
647.5,-0.895294077,-0.13005608
647.75,-0.88453231,-0.141518792
648,-0.873712043,-0.152928882
648.25,-0.862833531,-0.16428605
648.5,-0.851897034,-0.17559
648.75,-0.840902813,-0.186840436
649,-0.829851128,-0.198037064
649.25,-0.818742244,-0.209179589
649.5,-0.807576424,-0.220267719
649.75,-0.796353935,-0.231301164
650,-0.785075046,-0.242279635
650.25,-0.773740024,-0.253202843
650.5,-0.762349142,-0.264070501
650.75,-0.75090267,-0.274882323
651,-0.739400883,-0.285638026
651.25,-0.727844056,-0.296337327
651.5,-0.716232465,-0.306979944
651.75,-0.704566387,-0.317565596
652,-0.692846104,-0.328094005
652.25,-0.681071895,-0.338564894
652.5,-0.669244042,-0.348977987
652.75,-0.657362829,-0.359333008
653,-0.645428542,-0.369629684
